text,label,language
그래도 카페인에 대한 의지력은 대단하신 거 같아요.,1,korean
搞不好你又给我带张罚单回来,1,chinese
"아, 비염 때문에 집에서 쉴 수 있어서 참 좋겠네요.",1,korean
别急呀再等一会儿,0,chinese
"아, 쌀국수 정말 따뜻하게 해줄 음식이네요.",0,korean
"오, 그럼 여름에는 아이스크림 대신 얼음으로도 충분하겠네요.",0,korean
"user: #المرصد_الايراني#اقتصاد | تركيا توقف إستيراد الكهرباء عبر إيران""ترجمة خاصة""http",0,arabic
"아니, 바다만 찾게 되는 거 진짜 재밌잖아.",0,korean
السيسي عين #عدلي_منصور رئيس مؤقت وعدلي طرطور رقى السيسي لرتبة #مشير الله يديم المحبة #مصر,1,arabic
너 정말 머리 좋아야 되겠다.,0,korean
不还有希望的嘛,0,chinese
怎么老加班哪,1,chinese
"오, 정말 전문가 같으시네요. 자, 그럼 당신이 나가서 해보시죠.",1,korean
单独在,1,chinese
정말 잘 됐네요. 여기 겨울은 아주 길어요.,1,korean
"그래, 그 전략적인 부분 때문에 머리가 아프지 않아?",0,korean
还扛着个士官,1,chinese
"please,,, for the love of god STAY HOME SO WE CAN HAVE HALLOWEEN",0,english
"네, 다음에는 꼭 시간 내서 볼게요.",1,korean
그럼 주방 대신 거실에 놓으면 어떨까요? 공간이 넉넉하니까요.,0,korean
저는 개인적으로 비가 오는 날을 좋아합니다. 평온한 느낌이 들어서요.,0,korean
"아니요, 그냥 브랜드를 좋아하는 것 같습니다. 사실 그 브랜드가 어떤 가치를 가지고 있는지는 잘 모르는 것 같아요.",0,korean
筛查条件就一个,1,chinese
"오, 배우고도 못하는 그걸! 정말 놀라운 성과네요.",1,korean
لما حد بيقولي إنه بيحب حاجة أوي أيًا كانت بطلع ميتينه منشنات علي فيسبوك و إنستجرام و لينكات واتساب و تويتر و بيبقي مش عارف يروح مني فين,0,arabic
user: ترتيب مجموعة المنتخب :السعودية ١٠ نقاطاستراليا ٨ نقاطاليابان ٧ نقاطالامارات ٦ نقاطالعراق ٣ نقاطتايلند ٠ كم صعّب عدى لعيو…,0,arabic
抬杠抬杠,0,chinese
user: فيديو | تصدي رائع من كارفخال على خط المرمى. يتليه تألق الحارس كاسيا في تدريبات ريال مدريد اليوم . http,0,arabic
زبيدة ثروت #مزز_ما_قبل_البلاستيك,1,arabic
你说我那是喝点酒困了,0,chinese
그러면 전 세계에 있는 모든 아이스크림을 다 맛보셨겠군요.,1,korean
"우와, 그 정말로 다양한 경험을 하셨군요!",1,korean
Reina when we first put on her Halloween costume vs when we started saying how cute she was: HTTPURL,0,english
"아, 다행이네요. 제가 좋아하는 프로그램을 평범하게 볼 수 있다니.",0,korean
你就当我什么都不知道,1,chinese
你应该找一要饭的都不用管吃管住,1,chinese
그러니까 당신은 회사에서 가장 중요한 역할을 담당하고 계시군요.,1,korean
نوال الزغبي صوت الهدوء ❤️❤️,0,arabic
"이런, 사회생활의 대가답게 잘 결정했네.",1,korean
其用意是想逼我们离开荆襄,0,chinese
"아, 그럼 제가 잔인한 장면 좋아하니까 딱 좋겠네요.",0,korean
"그럼, 그 식당에서 가장 맛있는 라면을 드시는 건 어떠세요?",1,korean
"오, 그럼 이제 뽈의 맛에 대해 밤새도록 생각하시겠네요.",0,korean
"아, 고구마는 별로 좋아하지 않아요. 맛이 너무 달아서...",0,korean
user فكو طيزكم من داعش,1,arabic
"아니야, 주연은 박하나야. 김지수는 '우리 집 꿀단지'에 나왔던 주연이야.",0,korean
我早就说不行了,0,chinese
"아, 라이언 키 링 한 개로 인생이 바뀌겠네요.",1,korean
الاف من أهالي نينوى سيشاركون في تحرير الموصل من داعش ولاية #كركوك http,0,arabic
그럼 네가 직접 유머러스해져서 스스로를 좋아하면 되지 않겠니?,1,korean
吃药是好事,0,chinese
"아, 그래도 눈이 편하셨겠어요.",1,korean
我的方木已经回来了,0,chinese
그럼에도 불구하고 아이들은 자기 마음대로 늦게 자려고 하지요.,0,korean
"아니에요, 애완동물을 키우는 건 행복의 비용을 지불하는 거니까요.",0,korean
十拿九稳了吗,1,chinese
Just remembered IHOB was a thing. Don't text.,0,english
"아니에요, 비 올 때 버스 타는 게 오히려 더 즐거워요.",0,korean
你刚才说这句话的时候,1,chinese
"그럼, 굳이 저렴한 음식만 먹으려는 이유가 있나요?",1,korean
@USER @USER @USER Michael Saylor is efficient in his line of questioning. Feels like more an interrogation ️,1,english
还说我个人主义呢,1,chinese
"아, 그래요? 폴드 색이 그렇게 특별한 색인 줄 몰랐어요.",0,korean
"오, 정말 병원비를 많이 쓰시네요. 당신은 건강에 투자하는 것을 정말 잘하시는군요!",0,korean
من النهارده هتبتدي كل الوساخات اللي كان نظام مبارك بيرددها عن هيكل تتردد على ألسنة الإخوان وأنصارهم للإنتقام من كلامه عن فشل مرسي وجماعته,1,arabic
그럼 아마도 강아지 미용사에게 단골 고객이 될 수 있겠네요.,0,korean
so like does anyone even remember what happened in september,0,english
"아, 그럼 밸런스를 잘 유지하고 계시는군요. 매우 건강적인 식습관이시네요.",1,korean
"핸드폰 못 쓰는 것이라니, 참 이상한 세상이네요. 무선 진동을 느낄 수 있는 좋은 기회가 될 것 같아요.",1,korean
"이런, 동물원을 개설하실 계획이신가 보군요.",1,korean
작약꽃은 너무 크고 튤립은 너무 작아서 어떤 걸로 할지 모르겠어.,0,korean
우리 동현이는 또 한 번 멋진 고민의 시간을 가져볼 수 있겠군.,1,korean
"@USER @USER Don't apologise for the good tweet, Dulux",0,english
"와, 이미 여행을 가기 전부터 모험이 시작된 것 같네요.",1,korean
그럼 이번에는 통 큰 소비를 하시겠네요.,1,korean
这心里不定多着急呢,1,chinese
user الرئيس #سعد_الحريري في ذكرى #جبران_تويني: نبقى موحدين دفاعا عن وطننا، وفاء ل ١٤ آذار ٢٠٠٥ ولكل شهدا… http,0,arabic
骂你禽兽都算客气的,1,chinese
"아, 그러니까 액세서리 수집하는 취미가 있으신 거군요.",1,korean
人家祁厅长不是来说情了吗,1,chinese
"아, 시간과 돈을 아끼면서 살아가는 것도 결국엔 본인의 선택이잖아요.",0,korean
user: واطفال سوريا الذين يقتلون بسبب القصف السوري الروسي مالهم نصيب من تغريداتك؟اذا كنت فعلا الامم المتحدة فلعنة الله عليكم…,0,arabic
这位便是挂印封金,0,chinese
"와, 네 메뉴 선택이 정말 다양하네.",1,korean
قبل قرد #ليبيا.. حمار فجّر مجازر في #لبنانhttp,1,arabic
was not aware that Crocs were appropriate business casual attire.,1,english
太懂事了吧,1,chinese
"아, 그래서 회사에서 학위가 모든 걸 결정하는 거군요.",1,korean
SUNS TO THE FINALS LET'S GO RallyTheValley,0,english
"와우, 그게 참 대단한 결정이시네요.",1,korean
그래도 엄청난 성과를 내고 계시는군요.,1,korean
@USER ye,0,english
البيض والطماطم نفذت فى دلجا الاهالى اشتروها انتظارا لوصول صباحى واتباعه,1,arabic
재미는 있지만 생각보다 힘들고 시간이 많이 걸려요.,0,korean
지금은 올림픽 시즌이라 올림픽 관련 예능도 많이 보고 있어요.,0,korean
"어머, 우리가 이제 얼마나 늙었다고 그런 말을 하는 거야.",0,korean
Of course the moment I front the system is in utter chaos,1,english
"아하, 그럼 당신은 사람과 코끼리도 구별하기 힘드시겠네요.",1,korean
玩闪婚的女孩多半很随便的,1,chinese
정말 멋진 면역력을 가지고 계시네요.,1,korean
"تركيا تدرس شراء ""#إس_400""__#الناتو #روسياhttp",0,arabic
All I’ve thought about for the last six months is wine. But expensive wine that you can only have once for your birthday and can never afford again.,0,english
그럼 한 번에 다 시켜서 다 먹으면 되겠네.,1,korean
If something says “made with coconut oil” i will absolutely spend $1-5 more on it.,0,english
"how you gonna ask me how i’m doing “on this fine labor day” while you’re off, as I’m ringing you out, on labor day. how do you think i am",1,english
그럼 나도 벌써 결혼 준비를 해야겠군요.,1,korean
포테이토 피자? 저는 좀 별로인데요.,0,korean
否则该有什么理想,0,chinese
不是我我身体挺好的,0,chinese
"아, 그렇군요. 비 오는 날에 시원한 냉면, 정말 흔한 선택이네요.",1,korean
"아, 그렇군요. 조용한 대학 생활을 즐기시는군요. 매우 편안하겠어요.",0,korean
其他人不敢随便来参加婚礼的,1,chinese
friendship is such a beautiful thing and deserves more credit than it gets,0,english
"네, 그런 일상적인 대화 속에서 많은 것을 배울 수 있었습니다.",0,korean
找个机会带我去拜访一下二老,0,chinese
"와, 정말 열심히 독서를 하시는군요.",0,korean
القضاء الطبيعى -من خلال تخصيص دوائر إضافية- يستطيع إنفاذ العدالة دون حاجة لمحاكم استثنائية، عسكرية أو أمن دولة طوارئ,0,arabic
"네, 그렇습니다. 아주 싼 가격에 리모델링 가능하시네요.",0,korean
Can’t wait to be back at uni so I can order more shoes and clothes without my mum telling me off x,1,english
"아니 근데, 고등어를 좀 사 와서 먹어보려고 했는데, 요리를 잘 못해서 그런지 계속 타버려.",0,korean
"아, 홍콩반점은 소금을 고급스럽게 사용하는군요.",1,korean
"Watched the matthanock clip and immediately my mental health regressed, and not just cos he fucked the NHS",0,english
她比你难度低多了,1,chinese
속이 다 뒤집히는 기분이야.,0,korean
都已经快变成齐天大剩了,1,chinese
"Ja, Migration steuern und begrenzen kann man machen, muss man vielleicht sogar machen, aber doch nicht so, Freunde.",1,german
"제왕절개라니, 아무래도 좀 더 편하겠네요.",1,korean
"와, 너 정말 독특한 취향을 가지고 있구나.",1,korean
"워, 그럼 너 이번 주말은 무지개 같은 휴식을 즐길 수 있겠네.",0,korean
"오, 일주일에 한 번이면 충분히 건강해질 수 있겠군요.",1,korean
"@USER @USER He's right, not enough to warrant resubbing and at this point people are already talking about the next expansion because they're completely over this one.",0,english
@USER Thank you for your well balanced and thoughtful input,1,english
다행히 끝냈어.,0,korean
الرمز الانتخابى لل #السيسي #السيسي_رئيسي_2014,0,arabic
此时此刻你对关谷来电吗,1,chinese
我愿意接受任何处罚,0,chinese
그러면 코로나가 끝날 때까지 연애를 계속 즐길 수 있겠네요.,0,korean
"와우, 건강 전문가님은 오늘도 야식을 극복하시는군.",1,korean
季检察长太夸张了吧,1,chinese
一个约会都没有,1,chinese
对呀不眨眼,1,chinese
رسالة من شاعر عراقي لخنازير الحشد الشعبي اللعين . علي مافجر قبل منزل فقير و...#العراق #السعودية #سوريا #اليمن #إيرانhttp,1,arabic
"Very proud to work for such an amazing trust, with such fab people @USER BBCHospital",0,english
user: #شكرا_شعب_السعوديه_نعتكم_لمصرخليفة المسلمين أردوغان حامي دماء المسلمينيغرق ف النوم خلال مؤتمر صحفى مع بوتينمن كثرة القيام…,1,arabic
48670715 _ من سنة 92 بدأت الكتابة ضد إستبداد مبارك وضد التطرف الديني أيضا وماكانتش لسه المعارضة رخيصة وبتلم,1,arabic
